time (second),average fuel mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average total mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),inlet mach,inlet velocity (mph),nozzle diffuser length (inch),nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle exit mach,nozzle exit velocity (mph),nozzle naught temp (degF),nozzle star mach,nozzle star pressure (pound_force_per_square_inch),nozzle star temp (degF),nozzle star velocity (mph),nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle thrust (newton),oxi fuel ratio,oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second)
5.311000000000108,0.0115379,1.3597,0.03109,0.0535379365,0.0009353006,0.0,7.1267,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356914416,1.0,280.1824,4403.0610207816,2192.2682504356,0.034542,0.209715,156.9715,3.6402,0.0288,0.042
5.312000000000109,0.0115382,1.3598,0.03109,0.0535381512,0.0009352616,0.0,7.1267,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356914872,1.0,280.1824,4403.0610208227,2192.2682504446,0.034542,0.209715,156.9721,3.6401,0.0288,0.042
5.313000000000109,0.0115384,1.3598,0.03109,0.0535383659,0.0009352226,0.0,7.1267,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356915328,1.0,280.1824,4403.0610208638,2192.2682504537,0.034542,0.209716,156.9728,3.64,0.0287,0.042
5.314000000000109,0.0115386,1.3599,0.03108,0.0535385806,0.0009351836,0.0,7.1268,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356915785,1.0,280.1824,4403.0610209049,2192.2682504627,0.034543,0.209716,156.9734,3.64,0.0287,0.042
5.31500000000011,0.0115388,1.3599,0.03108,0.0535387953,0.0009351446,0.0,7.1268,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356916241,1.0,280.1824,4403.061020946,2192.2682504718,0.034543,0.209717,156.974,3.6399,0.0286,0.042
5.31600000000011,0.011539,1.36,0.03108,0.0535390099,0.0009351056,0.0,7.1268,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356916698,1.0,280.1824,4403.0610209871,2192.2682504808,0.034543,0.209717,156.9746,3.6398,0.0286,0.042
5.31700000000011,0.0115392,1.3601,0.03108,0.0535392245,0.0009350666,0.0,7.1268,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356917154,1.0,280.1824,4403.0610210281,2192.2682504899,0.034543,0.209718,156.9753,3.6398,0.0285,0.042
5.318000000000111,0.0115394,1.3601,0.03108,0.0535394392,0.0009350276,0.0,7.1269,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.335691761,1.0,280.1824,4403.0610210692,2192.2682504989,0.034543,0.209718,156.9759,3.6397,0.0285,0.042
5.319000000000111,0.0115397,1.3602,0.03108,0.0535396538,0.0009349886,0.0,7.1269,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356918067,1.0,280.1824,4403.0610211103,2192.268250508,0.034543,0.209718,156.9765,3.6396,0.0285,0.042
5.320000000000111,0.0115399,1.3603,0.03108,0.0535398684,0.0009349496,0.0,7.1269,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356918523,1.0,280.1824,4403.0610211514,2192.268250517,0.034543,0.209719,156.9772,3.6396,0.0284,0.042
5.321000000000112,0.0115401,1.3603,0.03108,0.053540083,0.0009349106,0.0,7.127,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356918979,1.0,280.1824,4403.0610211925,2192.268250526,0.034544,0.209719,156.9778,3.6395,0.0284,0.042
5.322000000000112,0.0115403,1.3604,0.03108,0.0535402976,0.0009348716,0.0,7.127,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356919435,1.0,280.1824,4403.0610212336,2192.2682505351,0.034544,0.20972,156.9784,3.6394,0.0283,0.042
5.323000000000112,0.0115405,1.3604,0.03108,0.0535405122,0.0009348327,0.0,7.127,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356919892,1.0,280.1824,4403.0610212747,2192.2682505441,0.034544,0.20972,156.979,3.6394,0.0283,0.042
5.324000000000113,0.0115407,1.3605,0.03108,0.0535407267,0.0009347937,0.0,7.127,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356920348,1.0,280.1824,4403.0610213157,2192.2682505532,0.034544,0.20972,156.9797,3.6393,0.0282,0.042
5.325000000000113,0.0115409,1.3606,0.03108,0.0535409413,0.0009347547,0.0,7.1271,0.4966,0.1778,0.4759,2.8454,6565.7515,4940.3356920804,1.0,280.1824,4403.0610213568,2192.2682505622,0.034544,0.209721,156.9803,3.6392,0.0282,0.042
5.326000000000113,0.0115412,1.3606,0.03107,0.0535411558,0.0009347158,0.0,7.1271,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.335692126,1.0,280.1824,4403.0610213979,2192.2682505713,0.034544,0.209721,156.9809,3.6392,0.0282,0.042
5.327000000000114,0.0115414,1.3607,0.03107,0.0535413704,0.0009346768,0.0,7.1271,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356921716,1.0,280.1824,4403.061021439,2192.2682505803,0.034544,0.209722,156.9816,3.6391,0.0281,0.042
5.328000000000114,0.0115416,1.3608,0.03107,0.0535415849,0.0009346379,0.0,7.1272,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356922172,1.0,280.1824,4403.06102148,2192.2682505893,0.034544,0.209722,156.9822,3.639,0.0281,0.042
5.329000000000114,0.0115418,1.3608,0.03107,0.0535417994,0.0009345989,0.0,7.1272,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356922628,1.0,280.1824,4403.0610215211,2192.2682505984,0.034545,0.209723,156.9828,3.6389,0.028,0.042
5.330000000000115,0.011542,1.3609,0.03107,0.0535420139,0.00093456,0.0,7.1272,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356923084,1.0,280.1824,4403.0610215622,2192.2682506074,0.034545,0.209723,156.9834,3.6389,0.028,0.042
5.331000000000115,0.0115422,1.3609,0.03107,0.0535422284,0.000934521,0.0,7.1272,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.335692354,1.0,280.1824,4403.0610216032,2192.2682506165,0.034545,0.209723,156.9841,3.6388,0.028,0.042
5.332000000000115,0.0115424,1.361,0.03107,0.0535424429,0.0009344821,0.0,7.1273,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356923996,1.0,280.1824,4403.0610216443,2192.2682506255,0.034545,0.209724,156.9847,3.6387,0.0279,0.042
5.333000000000116,0.0115427,1.3611,0.03107,0.0535426573,0.0009344432,0.0,7.1273,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356924452,1.0,280.1824,4403.0610216854,2192.2682506345,0.034545,0.209724,156.9853,3.6387,0.0279,0.042
5.334000000000116,0.0115429,1.3611,0.03107,0.0535428718,0.0009344043,0.0,7.1273,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356924908,1.0,280.1824,4403.0610217264,2192.2682506436,0.034545,0.209725,156.986,3.6386,0.0278,0.042
5.335000000000116,0.0115431,1.3612,0.03107,0.0535430862,0.0009343653,0.0,7.1274,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356925364,1.0,280.1824,4403.0610217675,2192.2682506526,0.034545,0.209725,156.9866,3.6385,0.0278,0.042
5.336000000000117,0.0115433,1.3613,0.03107,0.0535433006,0.0009343264,0.0,7.1274,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.335692582,1.0,280.1824,4403.0610218085,2192.2682506616,0.034546,0.209726,156.9872,3.6385,0.0277,0.042
5.337000000000117,0.0115435,1.3613,0.03107,0.0535435151,0.0009342875,0.0,7.1274,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356926276,1.0,280.1824,4403.0610218496,2192.2682506707,0.034546,0.209726,156.9878,3.6384,0.0277,0.042
5.338000000000117,0.0115437,1.3614,0.03106,0.0535437295,0.0009342486,0.0,7.1274,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356926732,1.0,280.1824,4403.0610218907,2192.2682506797,0.034546,0.209726,156.9885,3.6383,0.0277,0.042
5.339000000000118,0.0115439,1.3614,0.03106,0.0535439439,0.0009342097,0.0,7.1275,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356927188,1.0,280.1824,4403.0610219317,2192.2682506887,0.034546,0.209727,156.9891,3.6383,0.0276,0.042
5.340000000000118,0.0115442,1.3615,0.03106,0.0535441583,0.0009341708,0.0,7.1275,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356927644,1.0,280.1824,4403.0610219728,2192.2682506978,0.034546,0.209727,156.9897,3.6382,0.0276,0.042
5.341000000000118,0.0115444,1.3616,0.03106,0.0535443726,0.0009341319,0.0,7.1275,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356928099,1.0,280.1824,4403.0610220138,2192.2682507068,0.034546,0.209728,156.9903,3.6381,0.0275,0.042
5.342000000000119,0.0115446,1.3616,0.03106,0.053544587,0.000934093,0.0,7.1276,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356928555,1.0,280.1824,4403.0610220548,2192.2682507159,0.034546,0.209728,156.991,3.6381,0.0275,0.042
5.343000000000119,0.0115448,1.3617,0.03106,0.0535448014,0.0009340541,0.0,7.1276,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356929011,1.0,280.1824,4403.0610220959,2192.2682507249,0.034547,0.209728,156.9916,3.638,0.0275,0.042
5.344000000000119,0.011545,1.3618,0.03106,0.0535450157,0.0009340153,0.0,7.1276,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356929467,1.0,280.1824,4403.0610221369,2192.2682507339,0.034547,0.209729,156.9922,3.6379,0.0274,0.042
5.34500000000012,0.0115452,1.3618,0.03106,0.05354523,0.0009339764,0.0,7.1276,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356929923,1.0,280.1824,4403.061022178,2192.268250743,0.034547,0.209729,156.9929,3.6379,0.0274,0.042
5.34600000000012,0.0115454,1.3619,0.03106,0.0535454444,0.0009339375,0.0,7.1277,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356930378,1.0,280.1824,4403.061022219,2192.268250752,0.034547,0.20973,156.9935,3.6378,0.0273,0.042
5.34700000000012,0.0115457,1.3619,0.03106,0.0535456587,0.0009338987,0.0,7.1277,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.3356930834,1.0,280.1824,4403.06102226,2192.268250761,0.034547,0.20973,156.9941,3.6377,0.0273,0.042
5.348000000000121,0.0115459,1.362,0.03106,0.053545873,0.0009338598,0.0,7.1277,0.4966,0.1779,0.4759,2.8454,6565.7515,4940.335693129,1.0,280.1824,4403.0610223011,2192.2682507701,0.034547,0.209731,156.9947,3.6377,0.0272,0.042
5.349000000000121,0.0115461,1.3621,0.03106,0.0535460872,0.0009338209,0.0,7.1278,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356931745,1.0,280.1824,4403.0610223421,2192.2682507791,0.034547,0.209731,156.9954,3.6376,0.0272,0.042
5.350000000000121,0.0115463,1.3621,0.03105,0.0535463015,0.0009337821,0.0,7.1278,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356932201,1.0,280.1824,4403.0610223831,2192.2682507881,0.034548,0.209731,156.996,3.6375,0.0272,0.042
5.351000000000122,0.0115465,1.3622,0.03105,0.0535465158,0.0009337433,0.0,7.1278,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356932656,1.0,280.1824,4403.0610224242,2192.2682507971,0.034548,0.209732,156.9966,3.6375,0.0271,0.042
5.352000000000122,0.0115467,1.3622,0.03105,0.05354673,0.0009337044,0.0,7.1278,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356933112,1.0,280.1824,4403.0610224652,2192.2682508062,0.034548,0.209732,156.9973,3.6374,0.0271,0.042
5.353000000000122,0.0115469,1.3623,0.03105,0.0535469443,0.0009336656,0.0,7.1279,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356933568,1.0,280.1824,4403.0610225062,2192.2682508152,0.034548,0.209733,156.9979,3.6373,0.027,0.042
5.354000000000123,0.0115472,1.3624,0.03105,0.0535471585,0.0009336267,0.0,7.1279,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356934023,1.0,280.1824,4403.0610225472,2192.2682508242,0.034548,0.209733,156.9985,3.6373,0.027,0.042
5.355000000000123,0.0115474,1.3624,0.03105,0.0535473727,0.0009335879,0.0,7.1279,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356934479,1.0,280.1824,4403.0610225882,2192.2682508333,0.034548,0.209734,156.9991,3.6372,0.0269,0.042
5.356000000000123,0.0115476,1.3625,0.03105,0.0535475869,0.0009335491,0.0,7.128,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356934934,1.0,280.1824,4403.0610226293,2192.2682508423,0.034548,0.209734,156.9998,3.6371,0.0269,0.042
5.357000000000124,0.0115478,1.3626,0.03105,0.0535478011,0.0009335103,0.0,7.128,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.335693539,1.0,280.1824,4403.0610226703,2192.2682508513,0.034548,0.209734,157.0004,3.6371,0.0269,0.042
5.358000000000124,0.011548,1.3626,0.03105,0.0535480153,0.0009334715,0.0,7.128,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356935845,1.0,280.1824,4403.0610227113,2192.2682508603,0.034549,0.209735,157.001,3.637,0.0268,0.042
5.359000000000124,0.0115482,1.3627,0.03105,0.0535482295,0.0009334326,0.0,7.128,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.33569363,1.0,280.1824,4403.0610227523,2192.2682508694,0.034549,0.209735,157.0016,3.6369,0.0268,0.042
5.360000000000125,0.0115484,1.3627,0.03105,0.0535484437,0.0009333938,0.0,7.1281,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356936756,1.0,280.1824,4403.0610227933,2192.2682508784,0.034549,0.209736,157.0023,3.6369,0.0267,0.042
5.361000000000125,0.0115487,1.3628,0.03105,0.0535486578,0.000933355,0.0,7.1281,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356937211,1.0,280.1824,4403.0610228343,2192.2682508874,0.034549,0.209736,157.0029,3.6368,0.0267,0.042
5.362000000000125,0.0115489,1.3629,0.03104,0.053548872,0.0009333162,0.0,7.1281,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356937667,1.0,280.1824,4403.0610228753,2192.2682508965,0.034549,0.209736,157.0035,3.6367,0.0267,0.042
5.363000000000126,0.0115491,1.3629,0.03104,0.0535490861,0.0009332774,0.0,7.1282,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356938122,1.0,280.1824,4403.0610229163,2192.2682509055,0.034549,0.209737,157.0042,3.6367,0.0266,0.042
5.364000000000126,0.0115493,1.363,0.03104,0.0535493002,0.0009332387,0.0,7.1282,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356938577,1.0,280.1824,4403.0610229573,2192.2682509145,0.034549,0.209737,157.0048,3.6366,0.0266,0.042
5.365000000000126,0.0115495,1.3631,0.03104,0.0535495143,0.0009331999,0.0,7.1282,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356939032,1.0,280.1824,4403.0610229983,2192.2682509235,0.03455,0.209738,157.0054,3.6365,0.0265,0.042
5.366000000000127,0.0115497,1.3631,0.03104,0.0535497284,0.0009331611,0.0,7.1282,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356939488,1.0,280.1824,4403.0610230393,2192.2682509325,0.03455,0.209738,157.006,3.6364,0.0265,0.042
5.367000000000127,0.0115499,1.3632,0.03104,0.0535499425,0.0009331223,0.0,7.1283,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356939943,1.0,280.1824,4403.0610230803,2192.2682509416,0.03455,0.209739,157.0067,3.6364,0.0264,0.042
5.368000000000127,0.0115502,1.3632,0.03104,0.0535501566,0.0009330835,0.0,7.1283,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356940398,1.0,280.1824,4403.0610231213,2192.2682509506,0.03455,0.209739,157.0073,3.6363,0.0264,0.042
5.369000000000128,0.0115504,1.3633,0.03104,0.0535503707,0.0009330448,0.0,7.1283,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356940853,1.0,280.1824,4403.0610231623,2192.2682509596,0.03455,0.209739,157.0079,3.6362,0.0264,0.042
5.370000000000128,0.0115506,1.3634,0.03104,0.0535505847,0.000933006,0.0,7.1284,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356941309,1.0,280.1824,4403.0610232033,2192.2682509686,0.03455,0.20974,157.0085,3.6362,0.0263,0.042
5.371000000000128,0.0115508,1.3634,0.03104,0.0535507988,0.0009329673,0.0,7.1284,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356941764,1.0,280.1824,4403.0610232443,2192.2682509777,0.03455,0.20974,157.0092,3.6361,0.0263,0.042
5.372000000000129,0.011551,1.3635,0.03104,0.0535510128,0.0009329285,0.0,7.1284,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356942219,1.0,280.1824,4403.0610232853,2192.2682509867,0.034551,0.209741,157.0098,3.636,0.0262,0.042
5.373000000000129,0.0115512,1.3636,0.03104,0.0535512268,0.0009328898,0.0,7.1284,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356942674,1.0,280.1824,4403.0610233262,2192.2682509957,0.034551,0.209741,157.0104,3.636,0.0262,0.042
5.374000000000129,0.0115514,1.3636,0.03103,0.0535514408,0.000932851,0.0,7.1285,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356943129,1.0,280.1824,4403.0610233672,2192.2682510047,0.034551,0.209741,157.011,3.6359,0.0261,0.042
5.37500000000013,0.0115517,1.3637,0.03103,0.0535516548,0.0009328123,0.0,7.1285,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356943584,1.0,280.1824,4403.0610234082,2192.2682510137,0.034551,0.209742,157.0117,3.6358,0.0261,0.042
5.37600000000013,0.0115519,1.3637,0.03103,0.0535518688,0.0009327735,0.0,7.1285,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356944039,1.0,280.1824,4403.0610234492,2192.2682510228,0.034551,0.209742,157.0123,3.6358,0.0261,0.042
5.37700000000013,0.0115521,1.3638,0.03103,0.0535520828,0.0009327348,0.0,7.1286,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356944494,1.0,280.1824,4403.0610234902,2192.2682510318,0.034551,0.209743,157.0129,3.6357,0.026,0.042
5.378000000000131,0.0115523,1.3639,0.03103,0.0535522968,0.0009326961,0.0,7.1286,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356944949,1.0,280.1824,4403.0610235311,2192.2682510408,0.034551,0.209743,157.0136,3.6356,0.026,0.042
5.379000000000131,0.0115525,1.3639,0.03103,0.0535525107,0.0009326574,0.0,7.1286,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356945404,1.0,280.1824,4403.0610235721,2192.2682510498,0.034552,0.209744,157.0142,3.6356,0.0259,0.042
5.380000000000131,0.0115527,1.364,0.03103,0.0535527247,0.0009326187,0.0,7.1286,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356945859,1.0,280.1824,4403.0610236131,2192.2682510588,0.034552,0.209744,157.0148,3.6355,0.0259,0.042
5.381000000000132,0.0115529,1.364,0.03103,0.0535529386,0.0009325799,0.0,7.1287,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356946314,1.0,280.1824,4403.061023654,2192.2682510679,0.034552,0.209744,157.0154,3.6354,0.0259,0.042
5.382000000000132,0.0115532,1.3641,0.03103,0.0535531525,0.0009325412,0.0,7.1287,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356946769,1.0,280.1824,4403.061023695,2192.2682510769,0.034552,0.209745,157.0161,3.6354,0.0258,0.042
5.383000000000132,0.0115534,1.3642,0.03103,0.0535533664,0.0009325025,0.0,7.1287,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356947224,1.0,280.1824,4403.061023736,2192.2682510859,0.034552,0.209745,157.0167,3.6353,0.0258,0.042
5.384000000000133,0.0115536,1.3642,0.03103,0.0535535803,0.0009324638,0.0,7.1288,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356947679,1.0,280.1824,4403.0610237769,2192.2682510949,0.034552,0.209746,157.0173,3.6352,0.0257,0.042
5.385000000000133,0.0115538,1.3643,0.03103,0.0535537942,0.0009324251,0.0,7.1288,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356948134,1.0,280.1824,4403.0610238179,2192.2682511039,0.034552,0.209746,157.0179,3.6352,0.0257,0.042
5.386000000000133,0.011554,1.3644,0.03102,0.0535540081,0.0009323865,0.0,7.1288,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356948589,1.0,280.1824,4403.0610238589,2192.2682511129,0.034552,0.209746,157.0186,3.6351,0.0256,0.042
5.387000000000134,0.0115542,1.3644,0.03102,0.053554222,0.0009323478,0.0,7.1288,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356949043,1.0,280.1824,4403.0610238998,2192.268251122,0.034553,0.209747,157.0192,3.635,0.0256,0.042
5.388000000000134,0.0115544,1.3645,0.03102,0.0535544358,0.0009323091,0.0,7.1289,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356949498,1.0,280.1824,4403.0610239408,2192.268251131,0.034553,0.209747,157.0198,3.635,0.0256,0.042
5.389000000000134,0.0115546,1.3645,0.03102,0.0535546497,0.0009322704,0.0,7.1289,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356949953,1.0,280.1824,4403.0610239817,2192.26825114,0.034553,0.209748,157.0204,3.6349,0.0255,0.042
5.390000000000135,0.0115549,1.3646,0.03102,0.0535548635,0.0009322317,0.0,7.1289,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356950408,1.0,280.1824,4403.0610240227,2192.268251149,0.034553,0.209748,157.0211,3.6348,0.0255,0.042
5.391000000000135,0.0115551,1.3647,0.03102,0.0535550773,0.0009321931,0.0,7.129,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356950862,1.0,280.1824,4403.0610240636,2192.268251158,0.034553,0.209749,157.0217,3.6348,0.0254,0.042
5.392000000000135,0.0115553,1.3647,0.03102,0.0535552911,0.0009321544,0.0,7.129,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356951317,1.0,280.1824,4403.0610241046,2192.268251167,0.034553,0.209749,157.0223,3.6347,0.0254,0.042
5.393000000000136,0.0115555,1.3648,0.03102,0.0535555049,0.0009321158,0.0,7.129,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356951772,1.0,280.1824,4403.0610241455,2192.268251176,0.034553,0.209749,157.023,3.6346,0.0254,0.042
5.394000000000136,0.0115557,1.3649,0.03102,0.0535557187,0.0009320771,0.0,7.129,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356952227,1.0,280.1824,4403.0610241865,2192.268251185,0.034554,0.20975,157.0236,3.6346,0.0253,0.042
5.395000000000136,0.0115559,1.3649,0.03102,0.0535559325,0.0009320385,0.0,7.1291,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356952681,1.0,280.1824,4403.0610242274,2192.2682511941,0.034554,0.20975,157.0242,3.6345,0.0253,0.042
5.396000000000137,0.0115561,1.365,0.03102,0.0535561463,0.0009319998,0.0,7.1291,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356953136,1.0,280.1824,4403.0610242683,2192.2682512031,0.034554,0.209751,157.0248,3.6344,0.0252,0.042
5.397000000000137,0.0115564,1.365,0.03102,0.05355636,0.0009319612,0.0,7.1291,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.335695359,1.0,280.1824,4403.0610243093,2192.2682512121,0.034554,0.209751,157.0255,3.6344,0.0252,0.042
5.398000000000137,0.0115566,1.3651,0.03101,0.0535565738,0.0009319225,0.0,7.1292,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356954045,1.0,280.1824,4403.0610243502,2192.2682512211,0.034554,0.209752,157.0261,3.6343,0.0251,0.042
5.399000000000138,0.0115568,1.3652,0.03101,0.0535567875,0.0009318839,0.0,7.1292,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.33569545,1.0,280.1824,4403.0610243911,2192.2682512301,0.034554,0.209752,157.0267,3.6342,0.0251,0.042
5.400000000000138,0.011557,1.3652,0.03101,0.0535570012,0.0009318453,0.0,7.1292,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356954954,1.0,280.1824,4403.0610244321,2192.2682512391,0.034554,0.209752,157.0273,3.6342,0.0251,0.042
5.401000000000138,0.0115572,1.3653,0.03101,0.0535572149,0.0009318066,0.0,7.1292,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356955409,1.0,280.1824,4403.061024473,2192.2682512481,0.034555,0.209753,157.028,3.6341,0.025,0.042
5.402000000000139,0.0115574,1.3654,0.03101,0.0535574286,0.000931768,0.0,7.1293,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356955863,1.0,280.1824,4403.0610245139,2192.2682512571,0.034555,0.209753,157.0286,3.634,0.025,0.042
5.403000000000139,0.0115576,1.3654,0.03101,0.0535576423,0.0009317294,0.0,7.1293,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356956318,1.0,280.1824,4403.0610245548,2192.2682512661,0.034555,0.209754,157.0292,3.634,0.0249,0.042
5.404000000000139,0.0115579,1.3655,0.03101,0.053557856,0.0009316908,0.0,7.1293,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356956772,1.0,280.1824,4403.0610245958,2192.2682512751,0.034555,0.209754,157.0298,3.6339,0.0249,0.042
5.40500000000014,0.0115581,1.3655,0.03101,0.0535580697,0.0009316522,0.0,7.1294,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356957226,1.0,280.1824,4403.0610246367,2192.2682512842,0.034555,0.209754,157.0305,3.6338,0.0248,0.042
5.40600000000014,0.0115583,1.3656,0.03101,0.0535582833,0.0009316136,0.0,7.1294,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356957681,1.0,280.1824,4403.0610246776,2192.2682512932,0.034555,0.209755,157.0311,3.6338,0.0248,0.042
5.40700000000014,0.0115585,1.3657,0.03101,0.053558497,0.000931575,0.0,7.1294,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356958135,1.0,280.1824,4403.0610247185,2192.2682513022,0.034555,0.209755,157.0317,3.6337,0.0248,0.042
5.408000000000141,0.0115587,1.3657,0.03101,0.0535587106,0.0009315364,0.0,7.1294,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.335695859,1.0,280.1824,4403.0610247594,2192.2682513112,0.034556,0.209756,157.0323,3.6336,0.0247,0.042
5.409000000000141,0.0115589,1.3658,0.03101,0.0535589242,0.0009314978,0.0,7.1295,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356959044,1.0,280.1824,4403.0610248004,2192.2682513202,0.034556,0.209756,157.033,3.6336,0.0247,0.042
5.410000000000141,0.0115591,1.3658,0.031,0.0535591379,0.0009314592,0.0,7.1295,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356959498,1.0,280.1824,4403.0610248413,2192.2682513292,0.034556,0.209757,157.0336,3.6335,0.0246,0.042
5.411000000000142,0.0115594,1.3659,0.031,0.0535593515,0.0009314207,0.0,7.1295,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356959953,1.0,280.1824,4403.0610248822,2192.2682513382,0.034556,0.209757,157.0342,3.6334,0.0246,0.042
5.412000000000142,0.0115596,1.366,0.031,0.0535595651,0.0009313821,0.0,7.1296,0.4967,0.1779,0.4759,2.8454,6565.7515,4940.3356960407,1.0,280.1824,4403.0610249231,2192.2682513472,0.034556,0.209757,157.0348,3.6334,0.0246,0.042
