time (second),average fuel mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average total mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),inlet mach,inlet velocity (mph),nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle exit mach,nozzle exit velocity (mph),nozzle naught temp (degF),nozzle nozzle diffuser length (inch),nozzle star mach,nozzle star pressure (pound_force_per_square_inch),nozzle star temp (degF),nozzle star velocity (mph),nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle thrust (newton),oxi fuel ratio,oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second)
1.300000000000001,0.0081351,1.0742,0.02776,0.036,0.0008,0.0,4.7302,0.118,0.3877,2.8454,6565.7515,4940.3325,0.4046,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2259,3.3681,0.2851,0.0274
1.310000000000001,0.0081369,1.0748,0.02775,0.036,0.0008,0.0,4.7305,0.118,0.3877,2.8454,6565.7515,4940.3325,0.4046,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.231,3.3674,0.2848,0.0274
1.320000000000001,0.0081386,1.0753,0.02774,0.036,0.0008,0.0,4.7307,0.1181,0.3877,2.8454,6565.7515,4940.3325,0.4046,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.236,3.3667,0.2845,0.0274
1.330000000000001,0.0081403,1.0759,0.02773,0.036,0.0008,0.0,4.7309,0.1181,0.3877,2.8454,6565.7515,4940.3325,0.4046,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2411,3.366,0.2842,0.0274
1.340000000000001,0.008142,1.0765,0.02772,0.036,0.0008,0.0,4.7312,0.1181,0.3877,2.8454,6565.7515,4940.3325,0.4046,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2461,3.3653,0.284,0.0274
1.350000000000001,0.0081438,1.077,0.02771,0.036,0.0008,0.0,4.7314,0.1181,0.3877,2.8454,6565.7515,4940.3325,0.4046,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2512,3.3645,0.2837,0.0274
1.360000000000001,0.0081455,1.0776,0.02771,0.036,0.0008,0.0,4.7316,0.1181,0.3877,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2562,3.3638,0.2834,0.0274
1.370000000000001,0.0081472,1.0781,0.0277,0.036,0.0008,0.0,4.7318,0.1181,0.3877,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2613,3.3631,0.2831,0.0274
1.380000000000001,0.0081489,1.0787,0.02769,0.036,0.0008,0.0,4.7321,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2663,3.3624,0.2829,0.0274
1.390000000000001,0.0081506,1.0792,0.02768,0.036,0.0008,0.0,4.7323,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2714,3.3617,0.2826,0.0274
1.400000000000001,0.0081524,1.0798,0.02767,0.036,0.0008,0.0,4.7325,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2764,3.361,0.2823,0.0274
1.410000000000001,0.0081541,1.0803,0.02766,0.036,0.0008,0.0,4.7328,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2814,3.3603,0.282,0.0274
1.420000000000001,0.0081558,1.0809,0.02766,0.036,0.0008,0.0,4.733,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2865,3.3596,0.2818,0.0274
1.430000000000001,0.0081575,1.0814,0.02765,0.036,0.0008,0.0,4.7332,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2915,3.3589,0.2815,0.0274
1.440000000000001,0.0081592,1.082,0.02764,0.036,0.0008,0.0,4.7334,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.2965,3.3582,0.2812,0.0274
1.450000000000001,0.0081609,1.0825,0.02763,0.036,0.0008,0.0,4.7337,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.3015,3.3575,0.281,0.0274
1.460000000000001,0.0081626,1.0831,0.02762,0.036,0.0008,0.0,4.7339,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4047,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.3065,3.3568,0.2807,0.0274
1.470000000000001,0.0081643,1.0837,0.02761,0.036,0.0008,0.0,4.7341,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4048,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.3115,3.3561,0.2804,0.0274
1.480000000000001,0.0081661,1.0842,0.02761,0.036,0.0008,0.0,4.7344,0.1181,0.3878,2.8454,6565.7515,4940.3325,0.4048,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.3166,3.3554,0.2801,0.0274
1.490000000000001,0.0081678,1.0848,0.0276,0.036,0.0008,0.0,4.7346,0.1181,0.3879,2.8454,6565.7515,4940.3325,0.4048,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.3216,3.3547,0.2799,0.0274
1.500000000000001,0.0081695,1.0853,0.02759,0.036,0.0008,0.0,4.7348,0.1182,0.3879,2.8454,6565.7515,4940.3325,0.4048,1.0,280.1824,4403.0582,2192.2676,0.0229,0.1709,104.3266,3.3539,0.2796,0.0274
1.5100000000000011,0.0081712,1.0859,0.02758,0.036,0.0008,0.0,4.735,0.1182,0.3879,2.8454,6565.7515,4940.3325,0.4048,1.0,280.1824,4403.0582,2192.2676,0.023,0.1709,104.3316,3.3532,0.2793,0.0274
1.5200000000000011,0.0081729,1.0864,0.02757,0.036,0.0008,0.0,4.7353,0.1182,0.3879,2.8454,6565.7515,4940.3325,0.4048,1.0,280.1824,4403.0582,2192.2676,0.023,0.1709,104.3366,3.3525,0.279,0.0274
1.5300000000000011,0.0081746,1.087,0.02756,0.036,0.0008,0.0,4.7355,0.1182,0.3879,2.8454,6565.7515,4940.3325,0.4048,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3416,3.3519,0.2788,0.0274
1.5400000000000011,0.0081763,1.0875,0.02756,0.036,0.0008,0.0,4.7357,0.1182,0.3879,2.8454,6565.7515,4940.3325,0.4048,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3466,3.3512,0.2785,0.0274
1.5500000000000012,0.008178,1.0881,0.02755,0.036,0.0008,0.0,4.7359,0.1182,0.3879,2.8454,6565.7515,4940.3325,0.4048,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3516,3.3505,0.2782,0.0274
1.5600000000000012,0.0081797,1.0886,0.02754,0.036,0.0008,0.0,4.7362,0.1182,0.3879,2.8454,6565.7515,4940.3325,0.4048,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3565,3.3498,0.2779,0.0274
1.5700000000000012,0.0081814,1.0892,0.02753,0.036,0.0008,0.0,4.7364,0.1182,0.3879,2.8454,6565.7515,4940.3325,0.4049,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3615,3.3491,0.2777,0.0274
1.5800000000000012,0.0081831,1.0897,0.02752,0.036,0.0008,0.0,4.7366,0.1182,0.3879,2.8454,6565.7515,4940.3325,0.4049,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3665,3.3484,0.2774,0.0274
1.5900000000000012,0.0081848,1.0903,0.02752,0.036,0.0008,0.0,4.7369,0.1182,0.3879,2.8454,6565.7515,4940.3325,0.4049,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3715,3.3477,0.2771,0.0274
1.6000000000000012,0.0081865,1.0908,0.02751,0.036,0.0008,0.0,4.7371,0.1182,0.388,2.8454,6565.7515,4940.3325,0.4049,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3765,3.347,0.2768,0.0274
1.6100000000000012,0.0081882,1.0914,0.0275,0.036,0.0008,0.0,4.7373,0.1182,0.388,2.8454,6565.7515,4940.3325,0.4049,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3814,3.3463,0.2766,0.0274
1.6200000000000012,0.0081899,1.0919,0.02749,0.036,0.0008,0.0,4.7375,0.1182,0.388,2.8454,6565.7515,4940.3325,0.4049,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3864,3.3456,0.2763,0.0274
1.6300000000000012,0.0081916,1.0925,0.02748,0.036,0.0008,0.0,4.7378,0.1182,0.388,2.8454,6565.7515,4940.3325,0.4049,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3914,3.3449,0.276,0.0274
1.6400000000000012,0.0081933,1.093,0.02747,0.036,0.0008,0.0,4.738,0.1182,0.388,2.8454,6565.7515,4940.3325,0.4049,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.3963,3.3442,0.2757,0.0274
1.6500000000000012,0.008195,1.0936,0.02747,0.036,0.0008,0.0,4.7382,0.1182,0.388,2.8454,6565.7515,4940.3325,0.4049,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4013,3.3435,0.2755,0.0274
1.6600000000000013,0.0081967,1.0941,0.02746,0.036,0.0008,0.0,4.7384,0.1182,0.388,2.8454,6565.7515,4940.3325,0.4049,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4063,3.3428,0.2752,0.0274
1.6700000000000013,0.0081984,1.0947,0.02745,0.036,0.0008,0.0,4.7387,0.1182,0.388,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4112,3.3421,0.2749,0.0274
1.6800000000000013,0.0082,1.0952,0.02744,0.036,0.0008,0.0,4.7389,0.1183,0.388,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4162,3.3414,0.2747,0.0274
1.6900000000000013,0.0082017,1.0958,0.02743,0.036,0.0008,0.0,4.7391,0.1183,0.388,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4211,3.3408,0.2744,0.0274
1.7000000000000013,0.0082034,1.0963,0.02743,0.036,0.0008,0.0,4.7393,0.1183,0.388,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4261,3.3401,0.2741,0.0274
1.7100000000000013,0.0082051,1.0969,0.02742,0.036,0.0008,0.0,4.7396,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.431,3.3394,0.2738,0.0274
1.7200000000000013,0.0082068,1.0974,0.02741,0.036,0.0008,0.0,4.7398,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.436,3.3387,0.2736,0.0274
1.7300000000000013,0.0082085,1.098,0.0274,0.036,0.0008,0.0,4.74,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4409,3.338,0.2733,0.0274
1.7400000000000013,0.0082102,1.0985,0.02739,0.036,0.0008,0.0,4.7402,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4459,3.3373,0.273,0.0274
1.7500000000000013,0.0082119,1.099,0.02739,0.036,0.0008,0.0,4.7405,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4508,3.3366,0.2727,0.0274
1.7600000000000013,0.0082135,1.0996,0.02738,0.036,0.0008,0.0,4.7407,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4557,3.336,0.2725,0.0274
1.7700000000000014,0.0082152,1.1001,0.02737,0.036,0.0008,0.0,4.7409,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.405,1.0,280.1824,4403.0582,2192.2676,0.023,0.171,104.4606,3.3353,0.2722,0.0274
1.7800000000000014,0.0082169,1.1007,0.02736,0.036,0.0008,0.0,4.7411,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.4051,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.4656,3.3346,0.2719,0.0274
1.7900000000000014,0.0082186,1.1012,0.02735,0.036,0.0008,0.0,4.7414,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.4051,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.4705,3.3339,0.2716,0.0274
1.8000000000000014,0.0082203,1.1018,0.02735,0.036,0.0008,0.0,4.7416,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.4051,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.4754,3.3332,0.2714,0.0274
1.8100000000000014,0.0082219,1.1023,0.02734,0.036,0.0008,0.0,4.7418,0.1183,0.3881,2.8454,6565.7515,4940.3325,0.4051,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.4803,3.3325,0.2711,0.0274
1.8200000000000014,0.0082236,1.1029,0.02733,0.036,0.0008,0.0,4.742,0.1183,0.3882,2.8454,6565.7515,4940.3325,0.4051,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.4853,3.3319,0.2708,0.0274
1.8300000000000014,0.0082253,1.1034,0.02732,0.036,0.0008,0.0,4.7422,0.1183,0.3882,2.8454,6565.7515,4940.3325,0.4051,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.4902,3.3312,0.2705,0.0274
1.8400000000000014,0.008227,1.104,0.02731,0.036,0.0008,0.0,4.7425,0.1183,0.3882,2.8454,6565.7515,4940.3325,0.4051,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.4951,3.3305,0.2703,0.0274
1.8500000000000014,0.0082286,1.1045,0.02731,0.036,0.0008,0.0,4.7427,0.1183,0.3882,2.8454,6565.7515,4940.3325,0.4051,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5,3.3298,0.27,0.0274
1.8600000000000014,0.0082303,1.1051,0.0273,0.036,0.0008,0.0,4.7429,0.1184,0.3882,2.8454,6565.7515,4940.3325,0.4051,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5049,3.3292,0.2697,0.0274
1.8700000000000014,0.008232,1.1056,0.02729,0.036,0.0008,0.0,4.7431,0.1184,0.3882,2.8454,6565.7515,4940.3325,0.4051,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5098,3.3285,0.2694,0.0274
1.8800000000000014,0.0082337,1.1062,0.02728,0.036,0.0008,0.0,4.7434,0.1184,0.3882,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5147,3.3278,0.2692,0.0274
1.8900000000000015,0.0082353,1.1067,0.02727,0.036,0.0008,0.0,4.7436,0.1184,0.3882,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5196,3.3271,0.2689,0.0274
1.9000000000000015,0.008237,1.1072,0.02727,0.036,0.0008,0.0,4.7438,0.1184,0.3882,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5245,3.3265,0.2686,0.0274
1.9100000000000015,0.0082387,1.1078,0.02726,0.036,0.0008,0.0,4.744,0.1184,0.3882,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5294,3.3258,0.2683,0.0274
1.9200000000000015,0.0082403,1.1083,0.02725,0.036,0.0008,0.0,4.7442,0.1184,0.3882,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5343,3.3251,0.2681,0.0274
1.9300000000000015,0.008242,1.1089,0.02724,0.036,0.0008,0.0,4.7445,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5391,3.3244,0.2678,0.0274
1.9400000000000015,0.0082437,1.1094,0.02723,0.036,0.0008,0.0,4.7447,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.544,3.3238,0.2675,0.0274
1.9500000000000015,0.0082453,1.11,0.02723,0.036,0.0008,0.0,4.7449,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5489,3.3231,0.2673,0.0274
1.9600000000000015,0.008247,1.1105,0.02722,0.036,0.0008,0.0,4.7451,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5538,3.3224,0.267,0.0274
1.9700000000000015,0.0082487,1.1111,0.02721,0.036,0.0008,0.0,4.7454,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5587,3.3218,0.2667,0.0274
1.9800000000000015,0.0082503,1.1116,0.0272,0.036,0.0008,0.0,4.7456,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4052,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5635,3.3211,0.2664,0.0274
1.9900000000000015,0.008252,1.1121,0.02719,0.036,0.0008,0.0,4.7458,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4053,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5684,3.3204,0.2662,0.0274
2.0000000000000013,0.0082536,1.1127,0.02719,0.036,0.0008,0.0,4.746,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4053,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5733,3.3197,0.2659,0.0274
2.010000000000001,0.0082553,1.1132,0.02718,0.036,0.0008,0.0,4.7462,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4053,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.5781,3.3191,0.2656,0.0274
2.020000000000001,0.008257,1.1138,0.02717,0.036,0.0008,0.0,4.7465,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4053,1.0,280.1824,4403.0582,2192.2676,0.023,0.1711,104.583,3.3184,0.2653,0.0274
2.0300000000000007,0.0082586,1.1143,0.02716,0.036,0.0008,0.0,4.7467,0.1184,0.3883,2.8454,6565.7515,4940.3325,0.4053,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.5879,3.3177,0.2651,0.0274
2.0400000000000005,0.0082603,1.1149,0.02716,0.036,0.0008,0.0,4.7469,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4053,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.5927,3.3171,0.2648,0.0274
2.0500000000000003,0.0082619,1.1154,0.02715,0.036,0.0008,0.0,4.7471,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4053,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.5976,3.3164,0.2645,0.0274
2.06,0.0082636,1.1159,0.02714,0.036,0.0008,0.0,4.7473,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4053,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6024,3.3158,0.2642,0.0274
2.07,0.0082652,1.1165,0.02713,0.036,0.0008,0.0,4.7476,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4053,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6073,3.3151,0.264,0.0274
2.0799999999999996,0.0082669,1.117,0.02712,0.036,0.0008,0.0,4.7478,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4053,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6121,3.3144,0.2637,0.0274
2.0899999999999994,0.0082685,1.1176,0.02712,0.036,0.0008,0.0,4.748,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6169,3.3138,0.2634,0.0274
2.099999999999999,0.0082702,1.1181,0.02711,0.036,0.0008,0.0,4.7482,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6218,3.3131,0.2631,0.0274
2.109999999999999,0.0082718,1.1187,0.0271,0.036,0.0008,0.0,4.7484,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6266,3.3124,0.2629,0.0274
2.1199999999999988,0.0082735,1.1192,0.02709,0.036,0.0008,0.0,4.7487,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6315,3.3118,0.2626,0.0274
2.1299999999999986,0.0082751,1.1197,0.02709,0.036,0.0008,0.0,4.7489,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6363,3.3111,0.2623,0.0274
2.1399999999999983,0.0082768,1.1203,0.02708,0.036,0.0008,0.0,4.7491,0.1185,0.3884,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6411,3.3105,0.262,0.0274
2.149999999999998,0.0082784,1.1208,0.02707,0.036,0.0008,0.0,4.7493,0.1185,0.3885,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.646,3.3098,0.2618,0.0274
2.159999999999998,0.0082801,1.1214,0.02706,0.036,0.0008,0.0,4.7495,0.1185,0.3885,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6508,3.3091,0.2615,0.0274
2.1699999999999977,0.0082817,1.1219,0.02706,0.036,0.0008,0.0,4.7498,0.1185,0.3885,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6556,3.3085,0.2612,0.0274
2.1799999999999975,0.0082834,1.1225,0.02705,0.036,0.0008,0.0,4.75,0.1185,0.3885,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6604,3.3078,0.261,0.0274
2.1899999999999973,0.008285,1.123,0.02704,0.036,0.0008,0.0,4.7502,0.1185,0.3885,2.8454,6565.7515,4940.3325,0.4054,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6652,3.3072,0.2607,0.0274
2.199999999999997,0.0082867,1.1235,0.02703,0.036,0.0008,0.0,4.7504,0.1185,0.3885,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.67,3.3065,0.2604,0.0274
2.209999999999997,0.0082883,1.1241,0.02702,0.036,0.0008,0.0,4.7506,0.1185,0.3885,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6749,3.3059,0.2601,0.0274
2.2199999999999966,0.0082899,1.1246,0.02702,0.036,0.0008,0.0,4.7509,0.1186,0.3885,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6797,3.3052,0.2599,0.0274
2.2299999999999964,0.0082916,1.1252,0.02701,0.036,0.0008,0.0,4.7511,0.1186,0.3885,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6845,3.3046,0.2596,0.0274
2.239999999999996,0.0082932,1.1257,0.027,0.036,0.0008,0.0,4.7513,0.1186,0.3885,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6893,3.3039,0.2593,0.0274
2.249999999999996,0.0082949,1.1262,0.02699,0.036,0.0008,0.0,4.7515,0.1186,0.3885,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6941,3.3032,0.259,0.0274
2.259999999999996,0.0082965,1.1268,0.02699,0.036,0.0008,0.0,4.7517,0.1186,0.3886,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.6989,3.3026,0.2588,0.0274
2.2699999999999956,0.0082981,1.1273,0.02698,0.036,0.0008,0.0,4.7519,0.1186,0.3886,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1712,104.7037,3.3019,0.2585,0.0274
2.2799999999999954,0.0082998,1.1279,0.02697,0.036,0.0008,0.0,4.7522,0.1186,0.3886,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1713,104.7085,3.3013,0.2582,0.0274
2.289999999999995,0.0083014,1.1284,0.02696,0.036,0.0008,0.0,4.7524,0.1186,0.3886,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1713,104.7133,3.3006,0.2579,0.0274
2.299999999999995,0.008303,1.1289,0.02696,0.036,0.0008,0.0,4.7526,0.1186,0.3886,2.8454,6565.7515,4940.3325,0.4055,1.0,280.1824,4403.0582,2192.2676,0.023,0.1713,104.718,3.3,0.2577,0.0274
2.3099999999999947,0.0083047,1.1295,0.02695,0.036,0.0008,0.0,4.7528,0.1186,0.3886,2.8454,6565.7515,4940.3325,0.4056,1.0,280.1824,4403.0582,2192.2676,0.023,0.1713,104.7228,3.2993,0.2574,0.0274
2.3199999999999945,0.0083063,1.13,0.02694,0.036,0.0008,0.0,4.753,0.1186,0.3886,2.8454,6565.7515,4940.3325,0.4056,1.0,280.1824,4403.0582,2192.2676,0.023,0.1713,104.7276,3.2987,0.2571,0.0274
