time (second),average fuel mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average total mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),inlet mach,inlet velocity (mph),nozzle diffuser length (inch),nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle exit mach,nozzle exit velocity (mph),nozzle naught temp (degF),nozzle star mach,nozzle star pressure (pound_force_per_square_inch),nozzle star temp (degF),nozzle star velocity (mph),nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle thrust (newton),oxi fuel ratio,oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second)
5.194000000000069,0.0115127,1.3524,0.03119,0.0535127395,0.0009398978,0.0,7.1236,0.4965,0.1778,0.4757,2.8454,6565.7515,4940.3356865094,1.0,280.1824,4403.0610163401,2192.268249458,0.034527,0.20967,156.8977,3.6481,0.1743,0.042
5.19500000000007,0.011513,1.3525,0.03119,0.0535129556,0.0009398583,0.0,7.1236,0.4965,0.1778,0.4757,2.8454,6565.7515,4940.3356865553,1.0,280.1824,4403.0610163815,2192.2682494671,0.034527,0.20967,156.8983,3.6481,0.1742,0.042
5.19600000000007,0.0115132,1.3525,0.03118,0.0535131716,0.0009398187,0.0,7.1236,0.4965,0.1778,0.4757,2.8454,6565.7515,4940.3356866012,1.0,280.1824,4403.0610164228,2192.2682494762,0.034527,0.20967,156.899,3.648,0.1742,0.042
5.19700000000007,0.0115134,1.3526,0.03118,0.0535133875,0.0009397791,0.0,7.1237,0.4965,0.1778,0.4757,2.8454,6565.7515,4940.3356866471,1.0,280.1824,4403.0610164641,2192.2682494853,0.034528,0.209671,156.8996,3.6479,0.1741,0.042
5.198000000000071,0.0115136,1.3527,0.03118,0.0535136035,0.0009397396,0.0,7.1237,0.4965,0.1778,0.4757,2.8454,6565.7515,4940.335686693,1.0,280.1824,4403.0610165055,2192.2682494944,0.034528,0.209671,156.9002,3.6479,0.1741,0.042
5.199000000000071,0.0115138,1.3527,0.03118,0.0535138195,0.0009397001,0.0,7.1237,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356867389,1.0,280.1824,4403.0610165468,2192.2682495035,0.034528,0.209672,156.9009,3.6478,0.1741,0.042
5.200000000000071,0.011514,1.3528,0.03118,0.0535140354,0.0009396605,0.0,7.1238,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356867848,1.0,280.1824,4403.0610165881,2192.2682495126,0.034528,0.209672,156.9015,3.6477,0.174,0.042
5.201000000000072,0.0115143,1.3529,0.03118,0.0535142514,0.000939621,0.0,7.1238,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356868307,1.0,280.1824,4403.0610166295,2192.2682495217,0.034528,0.209673,156.9021,3.6477,0.174,0.042
5.202000000000072,0.0115145,1.3529,0.03118,0.0535144673,0.0009395815,0.0,7.1238,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356868766,1.0,280.1824,4403.0610166708,2192.2682495308,0.034528,0.209673,156.9028,3.6476,0.1739,0.042
5.203000000000072,0.0115147,1.353,0.03118,0.0535146832,0.0009395419,0.0,7.1238,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356869225,1.0,280.1824,4403.0610167121,2192.2682495398,0.034528,0.209673,156.9034,3.6475,0.1739,0.042
5.204000000000073,0.0115149,1.353,0.03118,0.0535148991,0.0009395024,0.0,7.1239,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356869684,1.0,280.1824,4403.0610167534,2192.2682495489,0.034529,0.209674,156.904,3.6474,0.1738,0.042
5.205000000000073,0.0115151,1.3531,0.03118,0.053515115,0.0009394629,0.0,7.1239,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356870142,1.0,280.1824,4403.0610167947,2192.268249558,0.034529,0.209674,156.9047,3.6474,0.1738,0.042
5.206000000000073,0.0115153,1.3532,0.03118,0.0535153309,0.0009394234,0.0,7.1239,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356870601,1.0,280.1824,4403.0610168361,2192.2682495671,0.034529,0.209675,156.9053,3.6473,0.1738,0.042
5.207000000000074,0.0115155,1.3532,0.03118,0.0535155468,0.0009393839,0.0,7.124,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.335687106,1.0,280.1824,4403.0610168774,2192.2682495762,0.034529,0.209675,156.9059,3.6472,0.1737,0.042
5.208000000000074,0.0115158,1.3533,0.03117,0.0535157627,0.0009393444,0.0,7.124,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356871519,1.0,280.1824,4403.0610169187,2192.2682495853,0.034529,0.209675,156.9065,3.6472,0.1737,0.042
5.209000000000074,0.011516,1.3533,0.03117,0.0535159785,0.0009393049,0.0,7.124,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356871978,1.0,280.1824,4403.06101696,2192.2682495944,0.034529,0.209676,156.9072,3.6471,0.1736,0.042
5.210000000000075,0.0115162,1.3534,0.03117,0.0535161944,0.0009392654,0.0,7.124,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356872436,1.0,280.1824,4403.0610170013,2192.2682496035,0.034529,0.209676,156.9078,3.647,0.1736,0.042
5.211000000000075,0.0115164,1.3535,0.03117,0.0535164102,0.0009392259,0.0,7.1241,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356872895,1.0,280.1824,4403.0610170426,2192.2682496126,0.03453,0.209677,156.9084,3.647,0.1736,0.042
5.212000000000075,0.0115166,1.3535,0.03117,0.053516626,0.0009391865,0.0,7.1241,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356873354,1.0,280.1824,4403.0610170839,2192.2682496217,0.03453,0.209677,156.9091,3.6469,0.1735,0.042
5.213000000000076,0.0115168,1.3536,0.03117,0.0535168418,0.000939147,0.0,7.1241,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356873812,1.0,280.1824,4403.0610171252,2192.2682496308,0.03453,0.209678,156.9097,3.6468,0.1735,0.042
5.214000000000076,0.0115171,1.3537,0.03117,0.0535170576,0.0009391075,0.0,7.1242,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356874271,1.0,280.1824,4403.0610171665,2192.2682496399,0.03453,0.209678,156.9103,3.6468,0.1734,0.042
5.215000000000076,0.0115173,1.3537,0.03117,0.0535172734,0.000939068,0.0,7.1242,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.335687473,1.0,280.1824,4403.0610172078,2192.268249649,0.03453,0.209678,156.911,3.6467,0.1734,0.042
5.216000000000077,0.0115175,1.3538,0.03117,0.0535174892,0.0009390286,0.0,7.1242,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356875188,1.0,280.1824,4403.0610172491,2192.2682496581,0.03453,0.209679,156.9116,3.6466,0.1733,0.042
5.217000000000077,0.0115177,1.3538,0.03117,0.0535177049,0.0009389891,0.0,7.1242,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356875647,1.0,280.1824,4403.0610172904,2192.2682496671,0.03453,0.209679,156.9122,3.6466,0.1733,0.042
5.218000000000077,0.0115179,1.3539,0.03117,0.0535179207,0.0009389497,0.0,7.1243,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356876105,1.0,280.1824,4403.0610173317,2192.2682496762,0.03453,0.20968,156.9129,3.6465,0.1733,0.042
5.219000000000078,0.0115181,1.354,0.03117,0.0535181364,0.0009389102,0.0,7.1243,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356876564,1.0,280.1824,4403.061017373,2192.2682496853,0.034531,0.20968,156.9135,3.6464,0.1732,0.042
5.220000000000078,0.0115184,1.354,0.03116,0.0535183522,0.0009388708,0.0,7.1243,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356877022,1.0,280.1824,4403.0610174143,2192.2682496944,0.034531,0.209681,156.9141,3.6464,0.1732,0.042
5.221000000000078,0.0115186,1.3541,0.03116,0.0535185679,0.0009388313,0.0,7.1244,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356877481,1.0,280.1824,4403.0610174556,2192.2682497035,0.034531,0.209681,156.9148,3.6463,0.1731,0.042
5.222000000000079,0.0115188,1.3542,0.03116,0.0535187836,0.0009387919,0.0,7.1244,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356877939,1.0,280.1824,4403.0610174968,2192.2682497126,0.034531,0.209681,156.9154,3.6462,0.1731,0.042
5.223000000000079,0.011519,1.3542,0.03116,0.0535189993,0.0009387525,0.0,7.1244,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356878398,1.0,280.1824,4403.0610175381,2192.2682497217,0.034531,0.209682,156.916,3.6462,0.1731,0.042
5.224000000000079,0.0115192,1.3543,0.03116,0.053519215,0.0009387131,0.0,7.1245,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356878856,1.0,280.1824,4403.0610175794,2192.2682497308,0.034531,0.209682,156.9167,3.6461,0.173,0.042
5.22500000000008,0.0115194,1.3543,0.03116,0.0535194306,0.0009386736,0.0,7.1245,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356879314,1.0,280.1824,4403.0610176207,2192.2682497398,0.034531,0.209683,156.9173,3.646,0.173,0.042
5.22600000000008,0.0115196,1.3544,0.03116,0.0535196463,0.0009386342,0.0,7.1245,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356879773,1.0,280.1824,4403.061017662,2192.2682497489,0.034532,0.209683,156.9179,3.6459,0.1729,0.042
5.22700000000008,0.0115199,1.3545,0.03116,0.053519862,0.0009385948,0.0,7.1245,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356880231,1.0,280.1824,4403.0610177032,2192.268249758,0.034532,0.209684,156.9186,3.6459,0.1729,0.042
5.228000000000081,0.0115201,1.3545,0.03116,0.0535200776,0.0009385554,0.0,7.1246,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.335688069,1.0,280.1824,4403.0610177445,2192.2682497671,0.034532,0.209684,156.9192,3.6458,0.1728,0.042
5.229000000000081,0.0115203,1.3546,0.03116,0.0535202932,0.000938516,0.0,7.1246,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356881148,1.0,280.1824,4403.0610177858,2192.2682497762,0.034532,0.209684,156.9198,3.6457,0.1728,0.042
5.230000000000081,0.0115205,1.3547,0.03116,0.0535205088,0.0009384766,0.0,7.1246,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356881606,1.0,280.1824,4403.0610178271,2192.2682497853,0.034532,0.209685,156.9204,3.6457,0.1728,0.042
5.231000000000082,0.0115207,1.3547,0.03116,0.0535207244,0.0009384372,0.0,7.1247,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356882064,1.0,280.1824,4403.0610178683,2192.2682497943,0.034532,0.209685,156.9211,3.6456,0.1727,0.042
5.232000000000082,0.0115209,1.3548,0.03115,0.05352094,0.0009383978,0.0,7.1247,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356882523,1.0,280.1824,4403.0610179096,2192.2682498034,0.034532,0.209686,156.9217,3.6455,0.1727,0.042
5.233000000000082,0.0115212,1.3548,0.03115,0.0535211556,0.0009383584,0.0,7.1247,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356882981,1.0,280.1824,4403.0610179508,2192.2682498125,0.034533,0.209686,156.9223,3.6455,0.1726,0.042
5.234000000000083,0.0115214,1.3549,0.03115,0.0535213712,0.0009383191,0.0,7.1247,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356883439,1.0,280.1824,4403.0610179921,2192.2682498216,0.034533,0.209686,156.923,3.6454,0.1726,0.042
5.235000000000083,0.0115216,1.355,0.03115,0.0535215868,0.0009382797,0.0,7.1248,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356883897,1.0,280.1824,4403.0610180334,2192.2682498307,0.034533,0.209687,156.9236,3.6453,0.1725,0.042
5.236000000000083,0.0115218,1.355,0.03115,0.0535218023,0.0009382403,0.0,7.1248,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356884355,1.0,280.1824,4403.0610180746,2192.2682498398,0.034533,0.209687,156.9242,3.6453,0.1725,0.042
5.237000000000084,0.011522,1.3551,0.03115,0.0535220178,0.0009382009,0.0,7.1248,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356884813,1.0,280.1824,4403.0610181159,2192.2682498488,0.034533,0.209688,156.9249,3.6452,0.1725,0.042
5.238000000000084,0.0115222,1.3552,0.03115,0.0535222334,0.0009381616,0.0,7.1249,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.3356885272,1.0,280.1824,4403.0610181571,2192.2682498579,0.034533,0.209688,156.9255,3.6451,0.1724,0.042
5.239000000000084,0.0115224,1.3552,0.03115,0.0535224489,0.0009381222,0.0,7.1249,0.4965,0.1778,0.4758,2.8454,6565.7515,4940.335688573,1.0,280.1824,4403.0610181984,2192.268249867,0.034533,0.209689,156.9261,3.6451,0.1724,0.042
5.240000000000085,0.0115227,1.3553,0.03115,0.0535226644,0.0009380829,0.0,7.1249,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356886188,1.0,280.1824,4403.0610182396,2192.2682498761,0.034534,0.209689,156.9268,3.645,0.1723,0.042
5.241000000000085,0.0115229,1.3553,0.03115,0.0535228799,0.0009380435,0.0,7.1249,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356886646,1.0,280.1824,4403.0610182809,2192.2682498852,0.034534,0.209689,156.9274,3.6449,0.1723,0.042
5.242000000000085,0.0115231,1.3554,0.03115,0.0535230954,0.0009380042,0.0,7.125,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356887104,1.0,280.1824,4403.0610183221,2192.2682498942,0.034534,0.20969,156.928,3.6449,0.1723,0.042
5.243000000000086,0.0115233,1.3555,0.03114,0.0535233108,0.0009379649,0.0,7.125,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356887562,1.0,280.1824,4403.0610183634,2192.2682499033,0.034534,0.20969,156.9287,3.6448,0.1722,0.042
5.244000000000086,0.0115235,1.3555,0.03114,0.0535235263,0.0009379255,0.0,7.125,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.335688802,1.0,280.1824,4403.0610184046,2192.2682499124,0.034534,0.209691,156.9293,3.6447,0.1722,0.042
5.245000000000086,0.0115237,1.3556,0.03114,0.0535237417,0.0009378862,0.0,7.1251,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356888478,1.0,280.1824,4403.0610184458,2192.2682499215,0.034534,0.209691,156.9299,3.6446,0.1721,0.042
5.246000000000087,0.011524,1.3557,0.03114,0.0535239572,0.0009378469,0.0,7.1251,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356888936,1.0,280.1824,4403.0610184871,2192.2682499305,0.034534,0.209692,156.9305,3.6446,0.1721,0.042
5.247000000000087,0.0115242,1.3557,0.03114,0.0535241726,0.0009378075,0.0,7.1251,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356889394,1.0,280.1824,4403.0610185283,2192.2682499396,0.034535,0.209692,156.9312,3.6445,0.172,0.042
5.248000000000087,0.0115244,1.3558,0.03114,0.053524388,0.0009377682,0.0,7.1251,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356889851,1.0,280.1824,4403.0610185695,2192.2682499487,0.034535,0.209692,156.9318,3.6444,0.172,0.042
5.249000000000088,0.0115246,1.3558,0.03114,0.0535246034,0.0009377289,0.0,7.1252,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356890309,1.0,280.1824,4403.0610186108,2192.2682499578,0.034535,0.209693,156.9324,3.6444,0.172,0.042
5.250000000000088,0.0115248,1.3559,0.03114,0.0535248188,0.0009376896,0.0,7.1252,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356890767,1.0,280.1824,4403.061018652,2192.2682499668,0.034535,0.209693,156.9331,3.6443,0.1719,0.042
5.251000000000088,0.011525,1.356,0.03114,0.0535250342,0.0009376503,0.0,7.1252,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356891225,1.0,280.1824,4403.0610186932,2192.2682499759,0.034535,0.209694,156.9337,3.6442,0.1719,0.042
5.252000000000089,0.0115252,1.356,0.03114,0.0535252496,0.000937611,0.0,7.1253,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356891683,1.0,280.1824,4403.0610187345,2192.268249985,0.034535,0.209694,156.9343,3.6442,0.1718,0.042
5.253000000000089,0.0115255,1.3561,0.03114,0.0535254649,0.0009375717,0.0,7.1253,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356892141,1.0,280.1824,4403.0610187757,2192.2682499941,0.034535,0.209694,156.935,3.6441,0.1718,0.042
5.254000000000089,0.0115257,1.3562,0.03114,0.0535256803,0.0009375324,0.0,7.1253,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356892598,1.0,280.1824,4403.0610188169,2192.2682500031,0.034535,0.209695,156.9356,3.644,0.1717,0.042
5.25500000000009,0.0115259,1.3562,0.03113,0.0535258956,0.0009374932,0.0,7.1253,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356893056,1.0,280.1824,4403.0610188581,2192.2682500122,0.034536,0.209695,156.9362,3.644,0.1717,0.042
5.25600000000009,0.0115261,1.3563,0.03113,0.0535261109,0.0009374539,0.0,7.1254,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356893514,1.0,280.1824,4403.0610188993,2192.2682500213,0.034536,0.209696,156.9369,3.6439,0.1717,0.042
5.25700000000009,0.0115263,1.3563,0.03113,0.0535263262,0.0009374146,0.0,7.1254,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356893971,1.0,280.1824,4403.0610189405,2192.2682500304,0.034536,0.209696,156.9375,3.6438,0.1716,0.042
5.258000000000091,0.0115265,1.3564,0.03113,0.0535265415,0.0009373753,0.0,7.1254,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356894429,1.0,280.1824,4403.0610189818,2192.2682500394,0.034536,0.209697,156.9381,3.6438,0.1716,0.042
5.259000000000091,0.0115268,1.3565,0.03113,0.0535267568,0.0009373361,0.0,7.1255,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356894887,1.0,280.1824,4403.061019023,2192.2682500485,0.034536,0.209697,156.9387,3.6437,0.1715,0.042
5.260000000000091,0.011527,1.3565,0.03113,0.0535269721,0.0009372968,0.0,7.1255,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356895344,1.0,280.1824,4403.0610190642,2192.2682500576,0.034536,0.209697,156.9394,3.6436,0.1715,0.042
5.261000000000092,0.0115272,1.3566,0.03113,0.0535271874,0.0009372576,0.0,7.1255,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356895802,1.0,280.1824,4403.0610191054,2192.2682500666,0.034536,0.209698,156.94,3.6436,0.1715,0.042
5.262000000000092,0.0115274,1.3567,0.03113,0.0535274026,0.0009372183,0.0,7.1255,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356896259,1.0,280.1824,4403.0610191466,2192.2682500757,0.034537,0.209698,156.9406,3.6435,0.1714,0.042
5.263000000000092,0.0115276,1.3567,0.03113,0.0535276179,0.0009371791,0.0,7.1256,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356896717,1.0,280.1824,4403.0610191878,2192.2682500848,0.034537,0.209699,156.9413,3.6434,0.1714,0.042
5.264000000000093,0.0115278,1.3568,0.03113,0.0535278331,0.0009371398,0.0,7.1256,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356897175,1.0,280.1824,4403.061019229,2192.2682500938,0.034537,0.209699,156.9419,3.6434,0.1713,0.042
5.265000000000093,0.011528,1.3568,0.03113,0.0535280483,0.0009371006,0.0,7.1256,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356897632,1.0,280.1824,4403.0610192702,2192.2682501029,0.034537,0.2097,156.9425,3.6433,0.1713,0.042
5.266000000000093,0.0115283,1.3569,0.03113,0.0535282635,0.0009370614,0.0,7.1257,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.335689809,1.0,280.1824,4403.0610193114,2192.268250112,0.034537,0.2097,156.9432,3.6432,0.1712,0.042
5.267000000000094,0.0115285,1.357,0.03112,0.0535284787,0.0009370221,0.0,7.1257,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356898547,1.0,280.1824,4403.0610193526,2192.2682501211,0.034537,0.2097,156.9438,3.6432,0.1712,0.042
5.268000000000094,0.0115287,1.357,0.03112,0.0535286939,0.0009369829,0.0,7.1257,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356899004,1.0,280.1824,4403.0610193938,2192.2682501301,0.034537,0.209701,156.9444,3.6431,0.1712,0.042
5.269000000000094,0.0115289,1.3571,0.03112,0.0535289091,0.0009369437,0.0,7.1257,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356899462,1.0,280.1824,4403.061019435,2192.2682501392,0.034538,0.209701,156.9451,3.643,0.1711,0.042
5.270000000000095,0.0115291,1.3571,0.03112,0.0535291243,0.0009369045,0.0,7.1258,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356899919,1.0,280.1824,4403.0610194762,2192.2682501483,0.034538,0.209702,156.9457,3.6429,0.1711,0.042
5.271000000000095,0.0115293,1.3572,0.03112,0.0535293394,0.0009368653,0.0,7.1258,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356900377,1.0,280.1824,4403.0610195173,2192.2682501573,0.034538,0.209702,156.9463,3.6429,0.171,0.042
5.272000000000095,0.0115296,1.3573,0.03112,0.0535295546,0.0009368261,0.0,7.1258,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356900834,1.0,280.1824,4403.0610195585,2192.2682501664,0.034538,0.209703,156.9469,3.6428,0.171,0.042
5.273000000000096,0.0115298,1.3573,0.03112,0.0535297697,0.0009367869,0.0,7.1259,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356901291,1.0,280.1824,4403.0610195997,2192.2682501754,0.034538,0.209703,156.9476,3.6427,0.171,0.042
5.274000000000096,0.01153,1.3574,0.03112,0.0535299848,0.0009367477,0.0,7.1259,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356901749,1.0,280.1824,4403.0610196409,2192.2682501845,0.034538,0.209703,156.9482,3.6427,0.1709,0.042
5.275000000000096,0.0115302,1.3575,0.03112,0.0535302,0.0009367085,0.0,7.1259,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356902206,1.0,280.1824,4403.0610196821,2192.2682501936,0.034538,0.209704,156.9488,3.6426,0.1709,0.042
5.276000000000097,0.0115304,1.3575,0.03112,0.0535304151,0.0009366693,0.0,7.1259,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356902663,1.0,280.1824,4403.0610197233,2192.2682502026,0.034539,0.209704,156.9495,3.6425,0.1708,0.042
5.277000000000097,0.0115306,1.3576,0.03112,0.0535306301,0.0009366301,0.0,7.126,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356903121,1.0,280.1824,4403.0610197644,2192.2682502117,0.034539,0.209705,156.9501,3.6425,0.1708,0.042
5.278000000000097,0.0115308,1.3576,0.03112,0.0535308452,0.0009365909,0.0,7.126,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356903578,1.0,280.1824,4403.0610198056,2192.2682502208,0.034539,0.209705,156.9507,3.6424,0.1707,0.042
5.279000000000098,0.0115311,1.3577,0.03111,0.0535310603,0.0009365518,0.0,7.126,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356904035,1.0,280.1824,4403.0610198468,2192.2682502298,0.034539,0.209705,156.9514,3.6423,0.1707,0.042
5.280000000000098,0.0115313,1.3578,0.03111,0.0535312753,0.0009365126,0.0,7.1261,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356904492,1.0,280.1824,4403.0610198879,2192.2682502389,0.034539,0.209706,156.952,3.6423,0.1707,0.042
5.281000000000098,0.0115315,1.3578,0.03111,0.0535314904,0.0009364734,0.0,7.1261,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356904949,1.0,280.1824,4403.0610199291,2192.268250248,0.034539,0.209706,156.9526,3.6422,0.1706,0.042
5.282000000000099,0.0115317,1.3579,0.03111,0.0535317054,0.0009364343,0.0,7.1261,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356905406,1.0,280.1824,4403.0610199703,2192.268250257,0.034539,0.209707,156.9532,3.6421,0.1706,0.042
5.283000000000099,0.0115319,1.358,0.03111,0.0535319204,0.0009363951,0.0,7.1261,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356905864,1.0,280.1824,4403.0610200114,2192.2682502661,0.03454,0.209707,156.9539,3.6421,0.1705,0.042
5.284000000000099,0.0115321,1.358,0.03111,0.0535321355,0.000936356,0.0,7.1262,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356906321,1.0,280.1824,4403.0610200526,2192.2682502751,0.03454,0.209708,156.9545,3.642,0.1705,0.042
5.2850000000001,0.0115324,1.3581,0.03111,0.0535323505,0.0009363168,0.0,7.1262,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356906778,1.0,280.1824,4403.0610200938,2192.2682502842,0.03454,0.209708,156.9551,3.6419,0.1704,0.042
5.2860000000001,0.0115326,1.3581,0.03111,0.0535325654,0.0009362777,0.0,7.1262,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356907235,1.0,280.1824,4403.0610201349,2192.2682502933,0.03454,0.209708,156.9558,3.6419,0.1704,0.042
5.2870000000001,0.0115328,1.3582,0.03111,0.0535327804,0.0009362385,0.0,7.1263,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356907692,1.0,280.1824,4403.0610201761,2192.2682503023,0.03454,0.209709,156.9564,3.6418,0.1704,0.042
5.288000000000101,0.011533,1.3583,0.03111,0.0535329954,0.0009361994,0.0,7.1263,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356908149,1.0,280.1824,4403.0610202172,2192.2682503114,0.03454,0.209709,156.957,3.6417,0.1703,0.042
5.289000000000101,0.0115332,1.3583,0.03111,0.0535332103,0.0009361603,0.0,7.1263,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356908606,1.0,280.1824,4403.0610202584,2192.2682503204,0.03454,0.20971,156.9576,3.6417,0.1703,0.042
5.290000000000101,0.0115334,1.3584,0.03111,0.0535334253,0.0009361212,0.0,7.1263,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356909063,1.0,280.1824,4403.0610202995,2192.2682503295,0.03454,0.20971,156.9583,3.6416,0.1702,0.042
5.291000000000102,0.0115336,1.3585,0.0311,0.0535336402,0.000936082,0.0,7.1264,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.335690952,1.0,280.1824,4403.0610203407,2192.2682503385,0.034541,0.209711,156.9589,3.6415,0.1702,0.042
5.292000000000102,0.0115339,1.3585,0.0311,0.0535338551,0.0009360429,0.0,7.1264,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356909977,1.0,280.1824,4403.0610203818,2192.2682503476,0.034541,0.209711,156.9595,3.6415,0.1702,0.042
5.293000000000102,0.0115341,1.3586,0.0311,0.05353407,0.0009360038,0.0,7.1264,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356910433,1.0,280.1824,4403.061020423,2192.2682503567,0.034541,0.209711,156.9602,3.6414,0.1701,0.042
5.294000000000103,0.0115343,1.3586,0.0311,0.0535342849,0.0009359647,0.0,7.1265,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.335691089,1.0,280.1824,4403.0610204641,2192.2682503657,0.034541,0.209712,156.9608,3.6413,0.1701,0.042
5.295000000000103,0.0115345,1.3587,0.0311,0.0535344998,0.0009359256,0.0,7.1265,0.4966,0.1778,0.4758,2.8454,6565.7515,4940.3356911347,1.0,280.1824,4403.0610205052,2192.2682503748,0.034541,0.209712,156.9614,3.6413,0.17,0.042
